ds,yhat,yhat_lower,yhat_upper
2015-06-05,1814.2922571291706,-2565.4755833481768,6259.524378832249
2015-06-07,1567.4900516363691,-2528.923604142153,5685.9642071663075
2015-06-08,1757.1042700485332,-2461.5137220556485,5758.254636087306
2015-06-09,1153.665486960493,-3026.5501538685953,5569.726142620269
2015-06-11,1439.6659727664055,-2471.896681687697,5398.221611813107
2015-06-12,1681.9446421904624,-2653.2042879422465,5716.259733739223
2015-06-13,1262.5287180253913,-3147.154412138513,5502.970128635244
2015-06-14,1424.4203732911537,-2923.9550835817927,5474.216095729118
2015-06-15,1613.0886281411092,-2816.9291306653786,5472.993354983629
2015-06-16,1011.4275917637581,-3395.0503054995643,5081.774547559085
2015-06-18,1308.1432454800988,-2500.755027548283,5228.869486787788
2015-06-19,1558.7401774112873,-2819.2593809626587,5904.307874652693
2015-06-20,1149.1495801163624,-3137.350259814904,5280.6622486163615
2015-06-21,1322.0002858234393,-2987.2910025336096,5450.126500443181
2015-06-22,1522.383220768495,-2326.934039289796,5706.954322865205
2015-06-23,932.8208844459224,-3083.6220229785513,5304.956935227976
2015-06-25,1253.569376520748,-2678.5900989141564,5213.268769251194
2015-06-26,1515.4422715690055,-2838.8621252859384,5667.64076723703
2015-06-28,1298.5245804395176,-2862.271187197468,5233.6352697647135
2015-06-29,1507.0977276835854,-2151.993492688846,5330.451367880758
2015-07-02,1254.8563831518463,-2553.2464135069335,5839.692412509488
2015-07-03,1519.6111787907291,-2436.8754975835336,5664.690977212927
2015-07-04,1122.1439637012104,-2986.790608564615,5002.7832263604405
2015-07-05,1305.0129733504496,-3107.5313892719237,5502.331150830858
2015-07-06,1513.3198244512648,-2716.9919196575834,6062.547629931175
2015-07-08,60.954541878676764,-3853.6335900430245,4275.9099203302085
2015-07-09,1256.823787457294,-2801.7184875628054,5360.346731235044
2015-07-10,1519.6876576965844,-2556.1630965744394,5533.007165657192
2015-07-11,1120.4234178631111,-3521.6543329534516,5160.400013871836
2015-07-12,1301.7658050830005,-2630.966805498659,5666.307402886213
2015-07-13,1508.9692216483354,-2625.904968997052,5602.782919873873
2015-07-14,924.7660735490678,-3398.9693949560974,5180.272088626549
2015-07-16,1252.7725822279554,-2914.3161767176016,5327.222006559061
2015-07-17,1517.1223454798178,-2761.428294403826,5468.317249702569
2015-07-18,1120.0373286267,-3329.6751554877897,5335.387230111813
2015-07-19,1304.1993243940162,-2840.2428886243806,5579.886552092642
2015-07-20,1514.7780460169215,-3057.2660231392138,5317.821738722055
2015-07-23,1270.8165204560896,-3074.5401577503676,5483.568797909042
2015-07-24,1539.4550808362246,-2698.8619573184837,5829.412334650813
2015-07-25,1146.499664377409,-3033.940237874694,5610.603445200826
2015-07-26,1334.4780487764808,-2508.9874337439096,5385.843848113755
2015-07-27,1548.419413194334,-2626.6467074965444,5688.835876820906
2015-07-30,1310.7630811655702,-2887.8894455571776,5293.886077543767
2015-07-31,1580.0446339181574,-2270.4509538709835,5996.783339047435
2015-08-01,1186.9972170677843,-2921.7260196210686,5216.403189750451
2015-08-02,1374.2070200237756,-3044.873044481535,5361.829623801875
2015-08-05,143.0137593136169,-4031.713144511113,4466.85198602217
2015-08-06,1343.272755963667,-2684.6505833497367,5382.931332981381
2015-08-07,1610.6958197269296,-2580.657268692877,5875.57532951955
2015-08-08,1216.266305599043,-2643.312637445837,5455.618156178268
2015-08-09,1402.8534739153918,-2651.901749894441,5311.986333251187
2015-08-10,1615.8771114146953,-2517.8158065338885,5857.121850115664
2015-08-11,1038.2670731081926,-2966.16663999616,5210.426018730768
2015-08-13,1382.7260688159372,-2557.2170047512996,5328.896050801605
2015-08-15,1272.65928674921,-2991.5292188540275,5697.165001943516
2015-08-16,1471.3845137919238,-2867.871385595172,5828.703332304389
2015-08-17,1699.042065950419,-2531.1029131552414,5724.105878469377
2015-08-21,1823.6230316775457,-2155.1126162707783,5599.790613212321
2015-08-22,1464.940886417421,-2834.022802309336,5661.996514733686
2015-08-23,1691.3246880896704,-2709.007491971183,5739.556244264755
2015-08-24,1947.9049818267968,-2231.6114370745986,6149.784450748269
2015-08-25,1417.2061797693073,-2535.3246111248577,5456.592148232397
2015-08-27,1863.3678257418258,-2169.5738200772635,6424.402419520334
2015-08-28,2191.561620251932,-2008.641642680605,6166.42447661728
2015-08-29,1860.846238194424,-2600.0920278763247,6061.893218809153
2015-08-31,2393.5959198877076,-1801.7627501527347,6655.995850118483
2015-09-01,1883.5797475437012,-2020.9899652538968,5993.755019817633
2015-09-03,2360.0279481035127,-1765.013434574909,6646.658787973177
2015-09-04,2696.883237700759,-1377.6059478485115,6849.018954652915
2015-09-05,2369.9717198405915,-1850.609109676218,6364.934519129726
2015-09-06,2621.091526264755,-1592.9331383274218,6744.329592800689
2015-09-07,2894.5538599710617,-1074.5570498755571,6910.435777824442
2015-09-08,2372.160511962007,-1820.4214055781176,6765.918857627112
2015-09-10,2806.893526360368,-1694.5423728411172,6913.179184129308
2015-09-11,3114.5298843891223,-1157.1064476698552,7367.894789837527
2015-09-12,2753.0555669589594,-1499.7046457211827,7232.490874398399
2015-09-13,2964.5524159741276,-895.3468171451965,6928.873603537519
2015-09-14,3193.6999875526462,-1100.3241457088343,7299.604274059649
2015-09-15,2622.747862093843,-1620.6175610137664,6667.411611493819
2015-09-16,1758.290242690025,-2547.7409259111587,5614.763576233063
2015-09-17,2949.778829767869,-1252.6169687999595,6992.866414143911
2015-09-18,3199.4993593203008,-979.2555773521552,7237.11579754905
2015-09-19,2778.301438277319,-1519.495555033627,6905.388041691204
2015-09-20,2928.9910223551024,-1119.211017831862,7145.18046676323
2015-09-21,3096.9968297404057,-1116.49718978731,7022.144787208389
2015-09-22,2465.3314848411437,-1635.226994658992,6430.558386452999
2015-09-24,2675.2759511026993,-1327.8440435444704,7006.117626272142
2015-09-25,2870.118376971616,-1045.8006514107053,6787.398824319178
2015-09-26,2397.440088557894,-1728.2534044770389,6341.059508837955
2015-09-27,2500.7159855557993,-1612.177774878586,6556.243463872733
2015-09-28,2625.995332003988,-1688.2115341861515,6983.813523596462
2015-10-01,2109.532364496912,-2180.259227407137,6181.932455105671
2015-10-02,2285.367636777376,-1633.055678400064,6559.1690438568385
2015-10-03,1800.4926014003477,-2379.188516348989,6058.992916870489
2015-10-04,1898.5739995337203,-2329.0542740266337,6150.107100488315
2015-10-05,2025.9481412797131,-1778.9608586741742,6422.552787998131
2015-10-08,1558.198468375554,-2722.2723917940816,5594.931744165038
2015-10-09,1763.9119478786333,-2093.097187299617,5937.702982296652
2015-10-10,1315.2764654729933,-3057.5584202759783,5570.207747163152
2015-10-11,1455.5650148046989,-2774.0580794624907,5745.5465712924
2015-10-12,1630.4665859715228,-2741.3262024651876,5772.691712998625
2015-10-13,1023.0430616495873,-3546.4713902741255,5213.020909473619
2015-10-15,1332.6443086717609,-2812.678255505567,5461.056760535912
2015-10-16,1601.9438349137856,-2203.2038874795794,5807.717926690932
2015-10-17,1219.1627894268636,-3191.8189640577893,5189.001195343715
2015-10-18,1426.7982403724945,-2784.6679937212425,5225.211446564483
2015-10-19,1669.7395077333356,-2753.5940340578363,5720.805107690044
2015-10-20,1130.2344090437823,-3318.589253452593,5432.836209800274
2015-10-22,1572.0393520479188,-2811.9354354354696,5821.796834371439
2015-10-23,1904.0134721748657,-2280.8098623009178,6366.974549718064
2015-10-24,1580.5852398479958,-2422.665282457121,6058.413487641694
2015-10-25,1843.5174272086203,-2461.8434388306205,5867.471055034462
2015-10-26,2137.0123384282765,-2055.269782719573,6603.768617503717
2015-10-28,866.3608282376936,-3325.37303972957,4930.381771922318
2015-10-29,2156.565126893938,-2334.792991564368,6106.570302874511
2015-10-30,2514.5439779611647,-1659.9692923493578,6719.057579811803
2015-10-31,2209.9916931276493,-1941.6236010365844,6498.8524500443855
2015-11-01,2484.4625195844546,-1583.637512381564,6536.097641913574
2015-11-02,2782.05475833911,-1474.1437647677576,6908.445754555558
2015-11-03,2284.391033894371,-1916.321426254276,6923.713235753849
2015-11-05,2769.8482066259517,-1744.4751598076678,7125.82329734735
2015-11-06,3103.3084808486387,-1252.8203578412306,7233.043876088844
2015-11-07,2767.918871622933,-1747.5909322252232,6988.032278743411
2015-11-08,3005.776554192069,-1450.7436376543274,7135.087153260258
2015-11-09,3261.616505009994,-1013.1228988259952,7334.5557698463335
2015-11-10,2717.7825188870793,-1554.8952481992005,6721.521298830009
2015-11-11,1880.999626871248,-2311.0895356424503,6014.585626017321
2015-11-12,3100.8838306504167,-1180.5924975438966,7109.798161914009
2015-11-13,3379.914482654651,-858.1555865597632,7944.858870719355
2015-11-14,2989.158907347477,-1041.885793461964,7187.733170671992
2015-11-15,3171.65859575131,-927.5498294242058,7146.176304104646
2015-11-16,3373.0882833927717,-530.0823974166934,7367.062363668702
2015-11-17,2776.708756673381,-1385.1042218787734,6969.836389039198
2015-11-19,3063.7577513916094,-1202.5562513114692,7198.542673967729
2015-11-20,3301.015102294613,-1223.2028261493867,7416.767216440849
2015-11-21,2873.4319941974563,-1620.9423697959417,6752.133749726284
2015-11-22,3024.5904549663765,-1366.9351291112678,7439.569223633655
2015-11-23,3200.5856312247824,-703.9377879485133,7365.819860952569
2015-11-24,2584.968017282741,-1791.5235830786746,6873.590444322237
2015-11-25,1685.489551185548,-2756.3354274539324,5895.081963253533
2015-11-26,2852.5901540807436,-1230.1056166928645,6969.449858868984
2015-11-27,3089.3506597564938,-1235.4705484728804,7006.822909030279
2015-11-28,2667.202286870026,-1490.0096338508242,6946.522535979741
2015-11-29,2829.302466416227,-1213.2448879081512,7029.557805907506
2015-11-30,3021.188722659317,-898.9072051320611,7397.409367433221
2015-12-01,2425.7317349275772,-2059.0644052441908,6779.133218014961
2015-12-03,2743.239704180316,-1490.0307091743032,6623.467327768289
2015-12-04,3007.8936462436527,-1314.5705730923346,7024.862613610356
2015-12-05,2614.285310928959,-1257.024277963536,6558.750496896988
2015-12-06,2804.5411330962907,-1298.3468720770882,6995.89729057756
2015-12-07,3023.163947171184,-1340.4038577427405,7365.591207975727
2015-12-08,2452.010938811254,-1614.5438915423354,6339.522086488668
2015-12-09,1597.0785885219336,-2682.2188490977856,5874.968138388259
2015-12-10,2807.030354538143,-1607.0458179426835,7198.948193126022
2015-12-11,3083.192131920969,-938.559024796607,7566.709412291902
2015-12-12,2695.3046697363343,-1407.7358109697648,7083.019716035226
2015-12-13,2884.9417494437184,-1373.599759802956,7340.578917018639
2015-12-14,3096.2047987162796,-1137.2325880885287,7215.352936477246
2015-12-15,2510.714054384547,-1645.1167545234123,6968.9140270704675
2015-12-16,1634.403040310337,-2779.8435569463595,6180.320668637298
2015-12-17,2816.051787596303,-1543.2286386624696,6946.933687842681
2015-12-18,3057.2836049551206,-783.6792865878773,7192.089096850569
2015-12-19,2628.3144507357583,-1163.9656033700526,6774.666256673786
2015-12-20,2771.3636840456047,-1255.714582929849,7050.146355646716
2015-12-21,2931.336951514006,-1256.5673959790356,7412.543023471903
2015-12-22,2290.801514115118,-1645.6256357856146,6291.625662975581
2015-12-23,1356.7610769835073,-2973.2968317962404,5469.6463302690845
2015-12-24,2479.1659480207227,-1792.8590559575214,6510.6101485494
2015-12-25,2660.883825072514,-1361.7945927557105,6827.5348020816855
2015-12-26,2173.4208383965015,-2110.6037001657146,6146.621044148111
2015-12-27,2260.3022716510704,-1748.2194606525586,6676.168138741503
2015-12-28,2367.7244195018466,-1723.2448605217999,6544.47299772706
2015-12-29,1679.4986270533827,-2454.2992433749687,6091.421740287131
2015-12-30,703.7953361937944,-3393.0689873365727,4754.622333611948
2015-12-31,1791.780397172925,-2482.3222769586896,6060.9445101700285
2016-01-02,1442.000720589933,-2889.274882602466,5727.606930312401
2016-01-03,1520.6196506284975,-2784.857684563916,5740.673779195399
2016-01-04,1629.532382782669,-2609.189027315116,5717.038874144972
2016-01-05,952.7273367555546,-3231.7836096730716,5065.01912302329
2016-01-07,1117.096032696183,-3065.976303736753,4982.986368856241
2016-01-08,1312.326127966619,-2903.0112276276254,5617.739935794411
2016-01-09,855.6007755705233,-3017.944783851405,4795.662798862536
2016-01-10,990.137125833222,-3316.5809035453813,5268.989392824155
2016-01-11,1161.4444312392156,-3160.244575578732,5202.730225025892
2016-01-14,862.0920627986627,-3391.5246742210475,5131.287092934032
2016-01-15,1132.12787414945,-2945.090238448305,5418.342594207907
2016-01-16,749.5169994938342,-3452.757387485821,4762.198777957753
2016-01-17,955.9117808894466,-3252.0311640998284,4959.295361215734
2016-01-21,1063.605182336482,-3321.5902517083414,5626.570960597912
2016-01-22,1373.3931082270824,-2881.274126749968,5419.629778279507
2016-01-23,1020.9409178124497,-3471.612826598192,5160.084860561501
2016-01-24,1247.303667452886,-2710.712273192139,4929.513483347902
2016-01-25,1496.1059883565338,-2568.5363092888592,5505.471402196969
2016-01-28,1329.502861486796,-2934.354353013441,5431.307669259717
2016-01-30,1215.4306686013238,-3165.2890910362767,5773.381056972973
2016-01-31,1394.2316153434526,-2794.106306752503,5761.598098135719
2016-02-01,1589.1958774162504,-2755.408416109427,5270.945030430057
2016-02-02,982.9469822670858,-3006.1096753104734,4976.004705654737
2016-02-03,82.6082590223375,-3842.3065301447496,4197.240432430568
2016-02-04,1238.306344566747,-3185.7962499472037,5300.57981299434
2016-02-05,1453.1339609018266,-2722.9580661876334,5563.888784708581
2016-02-06,998.8618424437275,-3315.3880101454997,4996.92161884555
2016-02-07,1119.3095150307772,-2666.635217885292,5211.591731811796
2016-02-08,1260.9866815895948,-3013.6524598341957,5539.681486921136
2016-02-09,608.0265658435727,-3538.894379203929,4742.465258831938
2016-02-11,794.982561523466,-3093.933348747345,4923.8722566008055
2016-02-12,990.2948344498052,-3107.9451355443466,4878.831403388212
2016-02-13,527.3834744207647,-3415.6576473081864,4600.01995288693
2016-02-14,650.5762926077613,-3517.123287822724,4520.815188462993
2016-02-15,806.6298356252864,-3293.589416068742,4966.568568883233
2016-02-16,179.6557243312359,-3941.011937281792,4465.568160934826
2016-02-19,705.3270824766855,-3921.330144108843,4908.627421986196
2016-02-20,309.36374538314976,-3883.3581421178246,4226.986613700309
2016-02-21,507.27137098396224,-3862.2707317995655,4630.820515662426
2016-02-22,744.2771769064652,-3706.7115487375345,4738.248310058728
2016-02-23,202.91109341231754,-4310.377502021914,4339.697275038035
2016-02-25,653.5687269523688,-3367.814873137177,4851.738609066509
2016-02-27,686.8199866551523,-3472.4380445576203,4865.886894973786
2016-02-28,967.194803700086,-3148.7425297145073,5132.910948036751
2016-02-29,1280.8367271144475,-3083.9575760996536,5541.567523934215
2016-03-01,808.7337950782943,-3674.751483226715,5071.391725742465
2016-03-03,1370.4503749626501,-2655.7361464385267,5507.9420681479205
2016-03-04,1752.5523294743034,-2319.4604408156783,6323.290694758384
2016-03-05,1471.252835955862,-3047.1806109106083,5173.9393780655655
2016-03-06,1767.3790538491437,-2477.422027919953,6054.069181721328
2016-03-07,2084.3492748049225,-1878.4655851481782,6304.243854787272
2016-03-08,1603.1719120559258,-2516.125312657763,5997.316365767414
2016-03-09,829.2451867433585,-3311.7665123615307,4598.2676686586565
2016-03-10,2110.892888699341,-2193.0019440554233,6393.956202816179
2016-03-11,2449.3610570589003,-1542.8430445476372,6501.273882793768
2016-03-12,2114.564755288147,-1982.4440125493686,6223.114498385504
2016-03-13,2348.493921559766,-1567.9788658943812,6663.698400051957
2016-03-14,2595.8893273227063,-1427.5302283193078,6493.50452876565
2016-03-15,2039.2092881634717,-2415.1669394496967,6030.514884176867
2016-03-17,2384.3678215329423,-1752.94667279152,6398.909540539876
2016-03-18,2638.9930576623105,-1337.165315700023,6569.459205736756
2016-03-19,2220.785661367633,-1770.1325077113759,6388.722748473709
2016-03-20,2373.282401610057,-1599.2008457736804,6568.975326034521
2016-03-21,2542.683584689118,-1409.5285457663315,6677.768843825081
2016-03-22,1912.7887029951692,-2216.9509596094185,6213.9765823039825
2016-03-24,2130.4671537726485,-1916.9150773558952,6263.999437615593
2016-03-25,2332.690348327864,-1490.1772656867054,6837.536284650607
2016-03-26,1870.5538503354235,-2246.9681293628983,6158.025769044331
2016-03-27,1988.0185705671631,-2280.234961104289,6415.082065141495
2016-03-28,2131.494601998044,-1584.5018097159684,6497.416432104932
2016-03-29,1484.7788209982364,-2336.221591360588,5594.396875793852
2016-03-30,555.7993236521327,-3531.0751382144244,5007.221961641064
2016-03-31,1695.1032823845233,-2509.5562142823883,5666.1756481684615
2016-04-01,1905.814074060667,-2082.6214374372075,6369.465042050456
2016-04-02,1459.3476352524503,-2569.6980206876606,5781.475167873922
2016-04-03,1598.797565945184,-2666.7010425960616,5622.394872024821
2016-04-04,1769.6003040582123,-2511.616622494662,6043.659180099583
2016-04-05,1154.501050221452,-2934.413938079051,5133.033191432053
2016-04-06,260.3750360868919,-4006.7505049085353,4588.449022612153
2016-04-07,1436.6031590758973,-2774.2717009376775,5757.221699769395
2016-04-08,1685.2006038052145,-2763.7218195237256,5872.324389072061
2016-04-09,1276.514100962525,-2878.298840904065,5743.631080617908
2016-04-10,1452.6334112131594,-2827.3709289447856,5714.161877619508
2016-04-12,1074.7955139611004,-2903.3759231160197,5314.270315199333
2016-04-13,208.9293360734673,-3989.990470482156,4397.341831857294
2016-04-14,1409.3731324222356,-2630.889825589335,5398.3273412618055
2016-04-15,1677.7547227914743,-2588.9073797352607,5715.004459542662
2016-04-16,1284.1878271486667,-2846.969370089598,5677.007505058271
2016-04-17,1470.683984000079,-2595.382174832295,5984.694353389329
2016-04-18,1681.8377717053038,-2797.2412485250807,5766.424463128097
2016-04-19,1099.8056558575363,-2914.1432719498043,5496.427132886606
2016-04-21,1425.0328753352157,-2567.3844246354392,5860.05482785231
2016-04-22,1683.838578155461,-2415.3409235524146,6017.399750302506
2016-04-23,1278.258462491187,-3491.463695246174,5501.385646284035
2016-04-24,1451.0034947836757,-2550.3110119956386,5984.970444355089
2016-04-25,1647.4023363735857,-2577.7242907874347,5977.050805080833
2016-04-26,1050.3571307252407,-3036.8627670146407,5032.53907880146
2016-04-28,1347.6885780318278,-3009.197139876375,5304.437444181136
2016-04-30,1180.2490078546118,-3092.778611549836,5614.305453982758
2016-05-01,1346.7521411948876,-3119.8645580042103,5710.833956317458
2016-05-02,1540.186376418638,-2458.5257298611687,5635.673985248246
2016-05-03,943.7306539704751,-3151.9195489649114,5183.295642051132
2016-05-05,1253.4221793760714,-2867.972190355761,5655.637392145051
2016-05-06,1512.4249904115054,-2490.706836843414,5570.213811634717
2016-05-07,1112.9220577517967,-3243.9063888985997,5600.434236608654
2016-05-08,1297.8090138593961,-3029.4425286054966,5760.165870614712
2016-05-09,1512.4002766779815,-2965.291367331093,5484.025952841855
2016-05-10,939.3877948431114,-3410.256323770439,5105.0933719075765
2016-05-11,85.60636227618102,-4273.666987343759,4210.921960252353
2016-05-12,1300.5416088833024,-3077.3005309907066,5326.344973013582
2016-05-14,1213.3728139112711,-2923.6191574781574,5333.234265445359
2016-05-15,1423.9759334828118,-2426.91158809079,5401.749202342562
2016-05-16,1662.7886300417445,-2481.35431969862,5649.8140832132785
2016-05-17,1111.8995782257257,-3047.677769836077,5007.7998973148815
2016-05-18,277.5944545996249,-4188.001748815308,4366.353599317604
2016-05-19,1508.8783621623697,-2406.488821552876,5635.88149929723
2016-05-20,1807.464168083859,-2309.3956807566765,6368.4717614672745
2016-05-21,1443.516015599429,-2779.5797924323047,6091.173973531701
2016-05-22,1659.0567843024235,-2707.865776692115,5703.59848801573
2016-05-23,1898.6506392904073,-2286.9288457140665,6049.010993530043
2016-05-24,1344.380737758186,-2594.5936271650444,5402.177888306441
2016-05-25,502.62930237647083,-3673.6386475428553,4546.767269741419
2016-05-26,1722.595812068718,-2192.8751896503118,5957.1124085590745
2016-05-27,2006.2785129479978,-2033.5347122082271,6141.42438678897
2016-05-28,1624.20872889578,-2285.1493769011986,5711.874986743089
2016-05-29,1818.847197887143,-2216.6362097790116,5735.877873593969
2016-05-30,2035.253647156506,-2270.7870621121156,6180.310016196635
2016-05-31,1456.0503619351853,-2557.1869369328197,5794.877025240168
2016-06-02,1781.4445552878303,-2203.4681114402624,5994.187529904441
2016-06-03,2038.3990687205062,-2151.8041654619265,6082.85597116976
2016-06-04,1630.1434104878588,-2660.2474406218635,5655.342464218996
2016-06-05,1799.66835568599,-2638.9040581353593,5873.945035825989
2016-06-06,1992.519588155214,-2161.162414919974,5990.005357303859
2016-06-07,1391.7500340003062,-2798.4377983957725,5615.211471073929
2016-06-09,1681.3702908761582,-2697.367614830116,5838.2903273986885
2016-06-10,1924.6278904265978,-2130.7807633224916,6332.1682589424745
2016-06-11,1505.6778872698726,-2857.3771439103443,5537.473458936354
2016-06-12,1667.567607674611,-2715.8475737241342,5930.166376999119
2016-06-13,1855.820700683227,-2158.951072550515,5926.5157216644775
2016-06-14,1253.3934039838869,-3187.123820307752,5425.547516863797
2016-06-15,367.43611506296133,-3814.7818494137014,4649.38002791825
2016-06-16,1547.796473123921,-2402.24896266912,5723.063114676802
2016-06-17,1796.989472361606,-2384.8680337437577,6027.587056937148
2016-06-18,1385.9242888164652,-2786.5393317013645,5025.256831874917
2016-06-19,1557.2971318851771,-2629.197727955951,5595.5637963354875
2016-06-20,1756.2613009037707,-2457.1352182294067,6048.057423200528
2016-06-21,1165.3950554935268,-2918.75025893422,5677.336237258784
2016-06-23,1483.987633143275,-2900.4909957407417,5727.446016772718
2016-06-24,1745.1139398833234,-2401.2016343522164,6052.798122769777
2016-06-25,1345.460331378298,-2921.4419412674124,5533.8558784082525
2016-06-26,1527.4611208839137,-2772.2141449878923,5754.382493922715
2016-06-27,1736.0538734938464,-2487.6398933909454,5829.330721143174
2016-06-28,1153.6513332204672,-3159.480568869553,5293.003539575262
2016-06-29,286.9166373334856,-3597.258329272826,4187.713322175713
2016-06-30,1485.2776768230933,-2445.2985844366694,5840.279820316452
2016-07-01,1750.9058599049777,-2452.0319821792946,6165.392423337961
2016-07-02,1354.4487860683212,-3180.5060046555436,5903.087284855183
2016-07-03,1538.4390618454408,-2641.1311954473067,5850.999502054064
2016-07-04,1747.9254377277023,-2412.678242844377,5975.4838827364665
2016-07-07,1494.9331861226524,-2378.148988897614,5765.600069287268
2016-07-08,1758.8400570354265,-2354.88359887557,6419.951711426381
2016-07-09,1360.5113517548602,-2899.5331810767966,5725.160878146078
2016-07-10,1542.6637860647502,-2487.7739789596476,5780.061344963938
2016-07-12,1166.870102043993,-2687.849271054676,5167.910106427676
2016-07-14,1495.5385816641794,-2857.069738570888,5690.721970342177
2016-07-15,1760.0434602429846,-2061.747621306201,5829.113745251275
2016-07-16,1363.0230749440148,-3024.9023113195103,5634.095943274956
2016-07-17,1547.1850455377703,-2448.043868306921,5276.995842652819
2016-07-18,1757.7281259562878,-2282.5505684392274,5857.335767765693
2016-07-19,1177.3035429879073,-3175.416226343682,5578.8186223824005
2016-07-20,312.78112096882296,-3700.817624605198,4301.59018808664
2016-07-21,1513.756350576458,-2269.396994131553,5565.223970604248
2016-07-22,1782.5238894405243,-2577.47892208536,5818.094726685717
2016-07-23,1389.807157570978,-2788.311928892259,5805.632425743988
2016-07-24,1578.153332486031,-2318.118479308223,5768.9764940978885
2016-07-25,1792.604929968302,-2259.054822959129,5879.88048348267
2016-07-28,1557.3593272734706,-2691.461974647459,5566.268110882156
2016-07-29,1827.706866781293,-2350.0910847871573,6131.570465305247
2016-07-30,1435.821046408925,-2874.8219156459936,5436.14674385689
2016-07-31,1624.2551534813558,-2436.5526513802815,5713.631442152659
2016-08-01,1838.099510289024,-2244.62294050225,5974.28016274971
2016-08-02,1259.9510539325383,-2686.6946599881785,5577.36387458768
2016-08-03,396.6858968892932,-3560.499311779971,4694.302443116649
2016-08-04,1597.970762734482,-2301.9462819923046,5805.708474691594
2016-08-05,1866.2385856689066,-2622.513899791222,6161.809445603838
2016-08-06,1472.417809067782,-2660.139100738502,5838.956290864196
2016-08-07,1659.324635345305,-2577.4570401846468,5839.922013680709
2016-08-08,1872.329437833811,-2398.4293729480296,6689.202635026814
2016-08-09,1294.3180606168285,-2812.2649464867004,5281.355762665731
2016-08-11,1636.6877415891138,-2641.0648174372955,5552.517907177512
2016-08-12,1909.7084322031576,-2527.502948663275,6221.330283705448
2016-08-13,1522.678326947514,-2584.081914261964,5492.7041067408
2016-08-14,1718.608908224212,-2417.270915349882,6203.63611298503
2016-08-15,1943.0205305859622,-2312.0948755709437,6109.39900457955
2016-08-16,1378.8964400550622,-2659.5172297155887,5669.4126932471145
2016-08-17,533.4402796293855,-3457.728944019799,4511.022668931151
2016-08-18,1756.6079926828954,-2407.5922159056668,6181.123765987653
2016-08-19,2050.966996207873,-1964.6321236494796,6279.185360841547
2016-08-20,1687.518242009449,-2278.8682699934793,5928.783751915278
2016-08-21,1909.0450797345873,-2208.7227846931473,6120.8240726467075
2016-08-22,2160.7732723442973,-2070.3318620966716,6387.615107747308
2016-08-23,1625.3285541219252,-2670.2146769343735,5771.852876772278
2016-08-26,2387.1459043186405,-1919.900267039552,6530.936235735018
2016-08-27,2053.173217525169,-2209.730722430992,6272.467491232581
2016-08-28,2303.0406671924466,-2014.2214352723252,6519.7409128546615
2016-08-29,2581.396785858359,-1502.2754257353422,6830.558859095699
2016-08-30,2070.289961718131,-2212.5753306088773,6335.192152071501
2016-08-31,1275.9430938633209,-2779.4124036631015,5297.891870776324
2016-09-01,2547.269605852452,-1440.8809732923878,6705.741981890191
2016-09-02,2885.8561157730674,-1382.3313390917554,7278.6383729520985
2016-09-03,2561.7012471901126,-1305.7252700453648,6772.24509233909
2016-09-04,2816.619722243947,-1479.2529813382637,7118.94366137242
2016-09-05,3094.9227785136804,-1263.5661410653752,7630.859170941273
2016-09-06,2578.3954117364383,-1299.2148566969897,6584.461953576237
2016-09-08,3027.785415240448,-1159.9310135887786,7372.17627115287
2016-09-09,3344.0969981660846,-953.5970940602743,7655.87264057014
2016-09-10,2992.0932012363032,-1543.3392987188827,7477.916947724662
2016-09-11,3213.7616455167895,-1092.0073740986734,7349.192336664605
2016-09-12,3453.675479346694,-924.0866382664634,7488.0111313199495
2016-09-13,2893.967321844588,-1396.7030179543947,7041.980925708492
2016-09-14,2041.1056585179165,-2372.0544278886723,6167.247795776745
2016-09-15,3244.4096398085767,-1098.960673281776,7347.3627636290685
2016-09-16,3506.02763167626,-461.3227100129402,7919.2440312908175
2016-09-17,3096.669113806719,-1176.9968186841243,7244.071114676687
2016-09-18,3258.9992334278977,-824.0621100257531,7363.730494243271
2016-09-19,3438.307272659741,-607.4149629209193,7728.917410128188
2016-09-20,2817.469790511971,-1323.2185130286045,7018.443186491184
2016-09-22,3047.130830778493,-891.2193790040135,7191.494570310277
2016-09-23,3250.6233211260896,-1122.2273299372685,7146.921483972091
2016-09-24,2785.64661161857,-1195.8754868223768,7005.100693382986
2016-09-25,2895.582517956831,-817.8678179879115,7063.797949017984
2016-09-26,3026.3999866321383,-1081.5882389510537,7485.935474554648
2016-09-27,2361.6090238718634,-1590.5265086731679,6400.291716814365
2016-09-28,1409.0175662503684,-3238.034769361427,5349.691776702145
2016-09-29,2519.227531199451,-1633.8410935878019,6626.147440976651
2016-09-30,2695.59565546397,-1485.3018529463336,6906.747881959173
2016-10-01,2209.953472219673,-2061.231462993007,6527.665986885762
2016-10-02,2305.9732891896087,-2043.4199739419098,6559.661175753939
2016-10-03,2429.8368648471246,-1730.9680121467945,6497.440840609784
2016-10-04,1765.182390497796,-2524.963692061122,5898.534078900977
2016-10-06,1944.4272966060114,-1992.0006632508605,5850.04361901524
2016-10-07,2142.1110641138816,-1842.708963872094,6442.557510996646
2016-10-08,1684.523965237242,-2581.401218853564,5923.069145312172
2016-10-09,1815.0466741240123,-2497.1775287996275,6147.652501535453
